StationID,DataTime,AirTemperature,RelativeHumidity,Precipitation
C0FA70,2025-05-14T05:00:00,10.1,56.0,0.0
C0FA70,2025-05-14T06:00:00,11.6,66.0,0.0
C0FA70,2025-05-14T07:00:00,15.0,52.0,0.0
C0FA70,2025-05-14T08:00:00,16.2,65.0,0.0
C0FA70,2025-05-14T09:00:00,17.2,54.0,0.0
C0FA70,2025-05-14T10:00:00,17.0,66.0,0.0
C0FA70,2025-05-14T11:00:00,18.1,65.0,0.0
C0FA70,2025-05-14T12:00:00,19.0,67.0,0.0
C0FA70,2025-05-14T13:00:00,19.3,69.0,0.0
C0FA70,2025-05-14T14:00:00,19.3,73.0,0.0
C0FA70,2025-05-14T15:00:00,19.3,70.0,0.0
C0FA70,2025-05-14T16:00:00,18.4,83.0,0.0
C0FA70,2025-05-14T17:00:00,17.3,84.0,0.0
C0FA70,2025-05-14T18:00:00,14.6,90.0,0.0
C0FA70,2025-05-14T19:00:00,11.3,94.0,0.0
C0FA70,2025-05-14T20:00:00,11.1,94.0,0.0
C0FA70,2025-05-14T21:00:00,10.1,92.0,0.0
C0FA70,2025-05-14T22:00:00,10.4,75.0,0.0
C0FA70,2025-05-14T23:00:00,9.9,87.0,0.0
C0FA70,2025-05-14T23:59:00,10.1,78.0,0.0
C0FA70,2025-05-15T01:00:00,11.7,69.0,0.0
C0FA70,2025-05-15T02:00:00,11.7,80.0,0.0
C0FA70,2025-05-15T03:00:00,12.3,91.0,0.0
C0FA70,2025-05-15T04:00:00,11.5,94.0,0.0
C0FA70,2025-05-15T05:00:00,12.0,87.0,0.0
C0FA70,2025-05-15T06:00:00,11.7,86.0,0.0
C0FA70,2025-05-15T07:00:00,16.5,67.0,0.0
C0FA70,2025-05-15T08:00:00,18.6,43.0,0.0
C0FA70,2025-05-15T09:00:00,19.1,54.0,0.0
C0FA70,2025-05-15T10:00:00,18.7,66.0,0.0
C0FA70,2025-05-15T11:00:00,19.2,71.0,0.0
C0FA70,2025-05-15T12:00:00,17.9,90.0,0.0
C0FA70,2025-05-15T13:00:00,17.5,92.0,0.0
C0FA70,2025-05-15T14:00:00,16.4,90.0,0.0
C0FA70,2025-05-15T15:00:00,16.1,91.0,0.0
C0FA70,2025-05-15T16:00:00,16.8,94.0,0.0
C0FA70,2025-05-15T17:00:00,17.5,93.0,0.0
C0FA70,2025-05-15T18:00:00,16.4,91.0,0.0
C0FA70,2025-05-15T19:00:00,15.4,91.0,0.0
C0FA70,2025-05-15T20:00:00,14.9,85.0,0.0
C0FA70,2025-05-15T21:00:00,14.1,89.0,0.0
C0FA70,2025-05-15T22:00:00,12.0,80.0,0.0
C0FA70,2025-05-15T23:00:00,12.9,88.0,0.0
C0FA70,2025-05-15T23:59:00,11.7,90.0,0.0
C0FA70,2025-05-16T01:00:00,11.9,93.0,0.0
C0FA70,2025-05-16T02:00:00,12.4,92.0,0.0
C0FA70,2025-05-16T03:00:00,11.9,94.0,0.0
C0FA70,2025-05-16T04:00:00,11.3,91.0,0.0
C0FA70,2025-05-16T05:00:00,12.2,90.0,0.0
C0FA70,2025-05-16T06:00:00,13.6,91.0,0.0
C0FA70,2025-05-16T07:00:00,15.6,92.0,0.0
C0FA70,2025-05-16T08:00:00,16.4,85.0,0.0
C0FA70,2025-05-16T09:00:00,16.5,83.0,0.0
C0FA70,2025-05-16T10:00:00,18.0,79.0,0.0
C0FA70,2025-05-16T11:00:00,19.2,78.0,0.0
C0FA70,2025-05-16T12:00:00,19.0,82.0,0.0
C0FA70,2025-05-16T13:00:00,19.7,76.0,0.0
C0FA70,2025-05-16T14:00:00,17.1,95.0,0.0
C0FA70,2025-05-16T15:00:00,17.6,92.0,0.0
C0FA70,2025-05-16T16:00:00,18.2,86.0,0.0
C0FA70,2025-05-16T17:00:00,16.0,91.0,0.0
C0FA70,2025-05-16T18:00:00,15.8,93.0,0.0
C0FA70,2025-05-16T19:00:00,15.0,96.0,0.0
C0FA70,2025-05-16T20:00:00,14.8,96.0,0.0
C0FA70,2025-05-16T21:00:00,14.5,95.0,0.0
C0FA70,2025-05-16T22:00:00,14.0,93.0,0.0
C0FA70,2025-05-16T23:00:00,14.2,95.0,0.0
C0FA70,2025-05-16T23:59:00,14.5,87.0,0.0
C0FA70,2025-05-17T01:00:00,14.3,89.0,0.0
C0FA70,2025-05-17T02:00:00,14.2,86.0,0.0
C0FA70,2025-05-17T03:00:00,14.0,88.0,0.0
C0FA70,2025-05-17T04:00:00,14.2,88.0,0.0
C0FA70,2025-05-17T05:00:00,13.7,88.0,0.0
C0FA70,2025-05-17T06:00:00,14.4,89.0,0.0
C0FA70,2025-05-17T07:00:00,17.1,74.0,0.0
C0FA70,2025-05-17T08:00:00,16.6,75.0,0.0
C0FA70,2025-05-17T09:00:00,18.6,66.0,0.0
C0FA70,2025-05-17T10:00:00,19.1,70.0,0.0
C0FA70,2025-05-17T11:00:00,19.2,72.0,0.0
C0FA70,2025-05-17T12:00:00,19.6,71.0,0.0
C0FA70,2025-05-17T13:00:00,20.4,75.0,0.0
C0FA70,2025-05-17T14:00:00,19.8,77.0,0.0
C0FA70,2025-05-17T15:00:00,18.2,89.0,0.0
C0FA70,2025-05-17T16:00:00,18.8,87.0,0.0
C0FA70,2025-05-17T17:00:00,18.1,92.0,0.0
C0FA70,2025-05-17T18:00:00,17.0,91.0,0.0
C0FA70,2025-05-17T19:00:00,16.0,93.0,0.0
C0FA70,2025-05-17T20:00:00,15.3,90.0,0.0
C0FA70,2025-05-17T21:00:00,15.1,91.0,0.0
C0FA70,2025-05-17T22:00:00,14.7,93.0,0.0
C0FA70,2025-05-17T23:00:00,15.0,93.0,0.0
C0FA70,2025-05-17T23:59:00,14.7,92.0,0.0
C0FA70,2025-05-18T01:00:00,14.5,93.0,0.0
C0FA70,2025-05-18T02:00:00,14.1,92.0,0.0
C0FA70,2025-05-18T03:00:00,13.9,94.0,0.0
C0FA70,2025-05-18T04:00:00,13.9,95.0,0.0
C0FA70,2025-05-18T05:00:00,14.0,95.0,0.0
C0FA70,2025-05-18T06:00:00,14.1,90.0,0.0
C0FA70,2025-05-18T07:00:00,15.8,88.0,0.0
C0FA70,2025-05-18T08:00:00,15.8,87.0,0.0
C0FA70,2025-05-18T09:00:00,17.1,83.0,0.0
C0FA70,2025-05-18T10:00:00,18.4,78.0,0.0
C0FA70,2025-05-18T11:00:00,19.4,71.0,0.0
C0FA70,2025-05-18T12:00:00,19.4,74.0,0.0
C0FA70,2025-05-18T13:00:00,19.0,81.0,0.0
C0FA70,2025-05-18T14:00:00,17.6,90.0,0.0
C0FA70,2025-05-18T15:00:00,16.3,92.0,0.0
C0FA70,2025-05-18T16:00:00,19.1,87.0,0.0
C0FA70,2025-05-18T17:00:00,16.7,92.0,0.0
C0FA70,2025-05-18T18:00:00,15.4,90.0,0.0
C0FA70,2025-05-18T19:00:00,14.7,93.0,0.0
C0FA70,2025-05-18T20:00:00,15.0,93.0,0.0
C0FA70,2025-05-18T21:00:00,14.5,95.0,0.0
C0FA70,2025-05-18T22:00:00,14.5,95.0,0.0
C0FA70,2025-05-18T23:00:00,14.6,96.0,0.0
C0FA70,2025-05-18T23:59:00,12.1,95.0,0.0
C0FA70,2025-05-19T01:00:00,12.1,96.0,0.0
C0FA70,2025-05-19T02:00:00,11.8,94.0,0.0
C0FA70,2025-05-19T03:00:00,11.1,92.0,0.0
C0FA70,2025-05-19T04:00:00,11.4,93.0,0.0
C0FA70,2025-05-19T05:00:00,12.8,78.0,0.0
C0FA70,2025-05-19T06:00:00,13.7,74.0,0.0
C0FA70,2025-05-19T07:00:00,14.9,68.0,0.0
C0FA70,2025-05-19T08:00:00,15.5,68.0,0.0
C0FA70,2025-05-19T09:00:00,17.6,70.0,0.0
C0FA70,2025-05-19T10:00:00,19.0,66.0,0.0
C0FA70,2025-05-19T11:00:00,19.3,58.0,0.0
C0FA70,2025-05-19T12:00:00,20.0,59.0,0.0
C0FA70,2025-05-19T13:00:00,20.6,65.0,0.0
C0FA70,2025-05-19T14:00:00,20.9,60.0,0.0
C0FA70,2025-05-19T15:00:00,20.5,60.0,0.0
C0FA70,2025-05-19T16:00:00,20.1,66.0,0.0
C0FA70,2025-05-19T17:00:00,17.5,90.0,0.0
C0FA70,2025-05-19T18:00:00,15.8,91.0,0.0
C0FA70,2025-05-19T19:00:00,14.7,92.0,0.0
C0FA70,2025-05-19T20:00:00,15.1,94.0,0.0
C0FA70,2025-05-19T21:00:00,15.0,95.0,0.0
C0FA70,2025-05-19T22:00:00,14.5,94.0,0.0
C0FA70,2025-05-19T23:00:00,14.5,94.0,0.0
C0FA70,2025-05-19T23:59:00,14.3,91.0,0.0
C0FA70,2025-05-20T01:00:00,14.1,91.0,0.0
C0FA70,2025-05-20T02:00:00,14.4,91.0,0.0
C0FA70,2025-05-20T03:00:00,14.2,86.0,0.0
C0FA70,2025-05-20T04:00:00,14.0,86.0,0.0
C0FA70,2025-05-20T05:00:00,13.0,82.0,0.0
C0FA70,2025-05-20T06:00:00,12.2,86.0,0.0
C0FA70,2025-05-20T07:00:00,15.3,74.0,0.0
C0FA70,2025-05-20T08:00:00,15.6,71.0,0.0
C0FA70,2025-05-20T09:00:00,16.4,70.0,0.0
C0FA70,2025-05-20T10:00:00,18.3,62.0,0.0
C0FA70,2025-05-20T11:00:00,18.9,66.0,0.0
C0FA70,2025-05-20T12:00:00,20.3,57.0,0.0
C0FA70,2025-05-20T13:00:00,20.7,61.0,0.0
C0FA70,2025-05-20T14:00:00,19.1,80.0,0.0
C0FA70,2025-05-20T15:00:00,19.1,82.0,0.0
C0FA70,2025-05-20T16:00:00,17.3,94.0,0.0
C0FA70,2025-05-20T17:00:00,17.4,92.0,0.0
C0FA70,2025-05-20T18:00:00,16.5,94.0,0.0
C0FA70,2025-05-20T19:00:00,15.6,93.0,0.0
C0FA70,2025-05-20T20:00:00,16.0,94.0,0.0
C0FA70,2025-05-20T21:00:00,15.9,95.0,0.0
C0FA70,2025-05-20T22:00:00,15.3,94.0,0.0
C0FA70,2025-05-20T23:00:00,14.5,94.0,0.0
C0FA70,2025-05-20T23:59:00,14.7,93.0,0.0
C0FA70,2025-05-21T01:00:00,14.2,93.0,0.0
C0FA70,2025-05-21T02:00:00,13.9,91.0,0.0
C0FA70,2025-05-21T03:00:00,13.9,91.0,0.0
C0FA70,2025-05-21T04:00:00,13.9,95.0,0.0
C0FA70,2025-05-21T05:00:00,12.0,90.0,0.0
C0FA70,2025-05-21T06:00:00,14.3,95.0,0.0
C0FA70,2025-05-21T07:00:00,14.5,90.0,0.0
C0FA70,2025-05-21T08:00:00,15.7,90.0,0.0
C0FA70,2025-05-21T09:00:00,17.1,81.0,0.0
C0FA70,2025-05-21T10:00:00,18.2,73.0,0.0
C0FA70,2025-05-21T11:00:00,17.6,75.0,0.0
C0FA70,2025-05-21T12:00:00,18.8,67.0,0.0
C0FA70,2025-05-21T13:00:00,17.4,75.0,0.0
C0FA70,2025-05-21T14:00:00,18.7,67.0,0.0
C0FA70,2025-05-21T15:00:00,19.1,70.0,0.0
C0FA70,2025-05-21T16:00:00,18.7,73.0,0.0
C0FA70,2025-05-21T17:00:00,17.7,82.0,0.0
C0FA70,2025-05-21T18:00:00,16.8,80.0,0.0
C0FA70,2025-05-21T19:00:00,15.9,74.0,0.0
C0FA70,2025-05-21T20:00:00,15.9,84.0,0.0
C0FA70,2025-05-21T21:00:00,15.3,76.0,0.0
C0FA70,2025-05-21T22:00:00,15.2,75.0,0.0
C0FA70,2025-05-21T23:00:00,15.4,63.0,0.0
C0FA70,2025-05-21T23:59:00,14.8,64.0,0.0
C0FA70,2025-05-22T01:00:00,15.3,72.0,0.0
C0FA70,2025-05-22T02:00:00,14.4,49.0,0.0
C0FA70,2025-05-22T03:00:00,15.0,43.0,0.0
C0FA70,2025-05-22T04:00:00,14.7,46.0,0.0
C0FA70,2025-05-22T05:00:00,15.7,42.0,0.0
C0FA70,2025-05-22T06:00:00,15.6,52.0,0.0
C0FA70,2025-05-22T07:00:00,17.4,42.0,0.0
C0FA70,2025-05-22T08:00:00,19.1,47.0,0.0
C0FA70,2025-05-22T09:00:00,19.1,50.0,0.0
C0FA70,2025-05-22T10:00:00,19.1,64.0,0.0
C0FA70,2025-05-22T11:00:00,19.4,70.0,0.0
C0FA70,2025-05-22T12:00:00,19.3,83.0,0.0
C0FA70,2025-05-22T13:00:00,19.8,72.0,0.0
C0FA70,2025-05-22T14:00:00,18.9,80.0,0.0
C0FA70,2025-05-22T15:00:00,18.5,89.0,0.0
C0FA70,2025-05-22T16:00:00,19.1,73.0,0.0
C0FA70,2025-05-22T17:00:00,17.8,89.0,0.0
C0FA70,2025-05-22T18:00:00,15.9,83.0,0.0
C0FA70,2025-05-22T19:00:00,15.2,77.0,0.0
C0FA70,2025-05-22T20:00:00,15.2,90.0,0.0
C0FA70,2025-05-22T21:00:00,15.5,69.0,0.0
C0FA70,2025-05-22T22:00:00,15.0,80.0,0.0
C0FA70,2025-05-22T23:00:00,14.6,79.0,0.0
C0FA70,2025-05-22T23:59:00,14.6,81.0,0.0
C0FA70,2025-05-23T01:00:00,13.9,85.0,0.0
C0FA70,2025-05-23T02:00:00,14.5,80.0,0.0
C0FA70,2025-05-23T03:00:00,15.4,76.0,0.0
C0FA70,2025-05-23T04:00:00,15.1,78.0,0.0
C0FA70,2025-05-23T05:00:00,14.7,80.0,0.0
C0FA70,2025-05-23T06:00:00,14.9,81.0,0.0
C0FA70,2025-05-23T07:00:00,16.5,80.0,0.0
C0FA70,2025-05-23T08:00:00,16.2,80.0,0.0
C0FA70,2025-05-23T09:00:00,17.1,75.0,0.0
C0FA70,2025-05-23T10:00:00,18.9,67.0,0.0
C0FA70,2025-05-23T11:00:00,20.3,69.0,0.0
C0FA70,2025-05-23T12:00:00,18.6,86.0,0.0
C0FA70,2025-05-23T13:00:00,16.4,95.0,0.0
C0FA70,2025-05-23T14:00:00,17.0,93.0,0.0
C0FA70,2025-05-23T15:00:00,19.8,72.0,0.0
C0FA70,2025-05-23T16:00:00,18.2,80.0,0.0
C0FA70,2025-05-23T17:00:00,15.7,92.0,0.0
C0FA70,2025-05-23T18:00:00,15.3,82.0,0.0
C0FA70,2025-05-23T19:00:00,14.5,87.0,0.0
C0FA70,2025-05-23T20:00:00,14.1,78.0,0.0
C0FA70,2025-05-23T21:00:00,14.1,70.0,0.0
C0FA70,2025-05-23T22:00:00,14.4,76.0,0.0
C0FA70,2025-05-23T23:00:00,14.1,87.0,0.0
C0FA70,2025-05-23T23:59:00,13.9,93.0,0.0
C0FA70,2025-05-24T01:00:00,12.2,91.0,0.0
C0FA70,2025-05-24T02:00:00,13.8,91.0,0.0
C0FA70,2025-05-24T03:00:00,12.2,90.0,0.0
C0FA70,2025-05-24T04:00:00,14.2,95.0,0.0
C0FA70,2025-05-24T05:00:00,14.2,90.0,0.0
C0FA70,2025-05-24T06:00:00,14.4,91.0,0.0
C0FA70,2025-05-24T07:00:00,14.8,91.0,0.0
C0FA70,2025-05-24T08:00:00,14.9,92.0,0.0
C0FA70,2025-05-24T09:00:00,15.5,93.0,0.0
C0FA70,2025-05-24T10:00:00,15.4,91.0,0.0
C0FA70,2025-05-24T11:00:00,14.7,93.0,0.0
C0FA70,2025-05-24T12:00:00,14.3,96.0,4.5
C0FA70,2025-05-24T13:00:00,14.3,97.0,16.5
C0FA70,2025-05-24T14:00:00,14.7,98.0,10.5
C0FA70,2025-05-24T15:00:00,15.0,98.0,0.0
C0FA70,2025-05-24T16:00:00,14.8,98.0,0.0
C0FA70,2025-05-24T17:00:00,15.1,98.0,0.0
C0FA70,2025-05-24T18:00:00,15.0,98.0,0.0
C0FA70,2025-05-24T19:00:00,14.9,98.0,0.0
C0FA70,2025-05-24T20:00:00,15.0,98.0,0.0
C0FA70,2025-05-24T21:00:00,14.9,98.0,0.0
C0FA70,2025-05-24T22:00:00,15.1,98.0,0.0
C0FA70,2025-05-24T23:00:00,15.1,98.0,0.5
C0FA70,2025-05-24T23:59:00,15.1,98.0,1.0
C0FA70,2025-05-25T01:00:00,15.1,98.0,0.5
C0FA70,2025-05-25T02:00:00,15.2,98.0,0.0
C0FA70,2025-05-25T03:00:00,15.2,98.0,0.0
C0FA70,2025-05-25T04:00:00,14.9,98.0,3.5
C0FA70,2025-05-25T05:00:00,15.1,98.0,1.0
C0FA70,2025-05-25T06:00:00,15.1,98.0,3.5
C0FA70,2025-05-25T07:00:00,14.9,99.0,1.0
C0FA70,2025-05-25T08:00:00,14.9,99.0,1.0
C0FA70,2025-05-25T09:00:00,14.9,99.0,3.0
C0FA70,2025-05-25T10:00:00,15.4,99.0,6.5
C0FA70,2025-05-25T11:00:00,15.6,99.0,8.5
C0FA70,2025-05-25T12:00:00,15.2,99.0,7.0
C0FA70,2025-05-25T13:00:00,15.2,99.0,4.0
C0FA70,2025-05-25T14:00:00,15.0,99.0,1.5
C0FA70,2025-05-25T15:00:00,15.0,99.0,4.5
C0FA70,2025-05-25T16:00:00,15.0,99.0,3.0
C0FA70,2025-05-25T17:00:00,14.6,99.0,2.5
C0FA70,2025-05-25T18:00:00,14.5,99.0,1.0
C0FA70,2025-05-25T19:00:00,14.4,99.0,1.0
C0FA70,2025-05-25T20:00:00,14.6,99.0,0.0
C0FA70,2025-05-25T21:00:00,14.5,99.0,0.0
C0FA70,2025-05-25T22:00:00,14.7,99.0,0.5
C0FA70,2025-05-25T23:00:00,14.6,99.0,0.5
C0FA70,2025-05-25T23:59:00,14.4,99.0,0.0
C0FA70,2025-05-26T01:00:00,14.3,99.0,0.0
C0FA70,2025-05-26T02:00:00,14.1,99.0,0.0
C0FA70,2025-05-26T03:00:00,14.0,99.0,0.0
C0FA70,2025-05-26T04:00:00,13.2,99.0,0.0
C0FA70,2025-05-26T05:00:00,12.1,99.0,0.0
C0FA70,2025-05-26T06:00:00,12.2,99.0,0.0
C0FA70,2025-05-26T07:00:00,12.1,99.0,1.0
C0FA70,2025-05-26T08:00:00,12.2,99.0,6.0
C0FA70,2025-05-26T09:00:00,14.1,99.0,5.0
C0FA70,2025-05-26T10:00:00,14.4,99.0,7.5
C0FA70,2025-05-26T11:00:00,13.8,99.0,6.0
C0FA70,2025-05-26T12:00:00,12.2,99.0,2.0
C0FA70,2025-05-26T13:00:00,12.1,99.0,0.5
C0FA70,2025-05-26T14:00:00,12.3,99.0,0.0
C0FA70,2025-05-26T15:00:00,12.2,99.0,0.0
C0FA70,2025-05-26T16:00:00,12.3,99.0,0.5
C0FA70,2025-05-26T17:00:00,12.1,99.0,0.0
C0FA70,2025-05-26T18:00:00,11.9,99.0,1.0
C0FA70,2025-05-26T19:00:00,11.7,99.0,1.0
C0FA70,2025-05-26T20:00:00,12.1,99.0,0.0
C0FA70,2025-05-26T21:00:00,12.2,99.0,0.0
C0FA70,2025-05-26T22:00:00,12.1,99.0,0.0
C0FA70,2025-05-26T23:00:00,12.0,99.0,0.0
C0FA70,2025-05-26T23:59:00,11.9,99.0,0.0
C0FA70,2025-05-27T01:00:00,11.8,99.0,0.0
C0FA70,2025-05-27T02:00:00,11.5,99.0,0.0
C0FA70,2025-05-27T03:00:00,11.5,99.0,0.0
C0FA70,2025-05-27T04:00:00,11.3,99.0,0.0
C0FA70,2025-05-27T05:00:00,10.8,98.0,0.0
C0FA70,2025-05-27T06:00:00,10.8,98.0,0.0
C0FA70,2025-05-27T07:00:00,11.5,98.0,0.0
C0FA70,2025-05-27T08:00:00,11.7,95.0,0.0
C0FA70,2025-05-27T09:00:00,14.5,91.0,0.0
C0FA70,2025-05-27T10:00:00,15.5,91.0,0.0
C0FA70,2025-05-27T11:00:00,16.2,91.0,0.0
C0FA70,2025-05-27T12:00:00,15.7,95.0,0.0
C0FA70,2025-05-27T13:00:00,15.2,96.0,0.0
C0FA70,2025-05-27T14:00:00,15.1,97.0,0.0
C0FA70,2025-05-27T15:00:00,15.5,97.0,0.0
C0FA70,2025-05-27T16:00:00,14.7,97.0,0.0
C0FA70,2025-05-27T17:00:00,14.6,98.0,0.0
C0FA70,2025-05-27T18:00:00,14.0,99.0,0.0
C0FA70,2025-05-27T19:00:00,11.8,99.0,0.0
C0FA70,2025-05-27T20:00:00,13.9,98.0,0.0
C0FA70,2025-05-27T21:00:00,13.8,98.0,0.0
C0FA70,2025-05-27T22:00:00,13.9,99.0,0.0
C0FA70,2025-05-27T23:00:00,13.9,98.0,0.0
C0FA70,2025-05-27T23:59:00,11.9,99.0,0.0
C0FA70,2025-05-28T01:00:00,12.2,99.0,0.0
C0FA70,2025-05-28T02:00:00,11.4,98.0,0.5
C0FA70,2025-05-28T03:00:00,11.6,97.0,0.0
C0FA70,2025-05-28T04:00:00,11.7,98.0,0.0
C0FA70,2025-05-28T05:00:00,10.7,96.0,0.0
C0FA70,2025-05-28T06:00:00,12.1,96.0,0.0
C0FA70,2025-05-28T07:00:00,13.9,91.0,0.0
C0FA70,2025-05-28T08:00:00,15.1,91.0,0.0
C0FA70,2025-05-28T09:00:00,16.0,94.0,0.0
C0FA70,2025-05-28T10:00:00,15.2,92.0,0.0
C0FA70,2025-05-28T11:00:00,14.9,90.0,0.0
C0FA70,2025-05-28T12:00:00,14.2,91.0,0.0
C0FA70,2025-05-28T13:00:00,13.9,95.0,0.0
C0FA70,2025-05-28T14:00:00,14.1,98.0,6.5
C0FA70,2025-05-28T15:00:00,14.5,99.0,0.5
C0FA70,2025-05-28T16:00:00,14.1,99.0,0.0
C0FA70,2025-05-28T17:00:00,14.2,99.0,0.0
C0FA70,2025-05-28T18:00:00,14.2,99.0,0.5
C0FA70,2025-05-28T19:00:00,14.0,99.0,0.0
C0FA70,2025-05-28T20:00:00,14.6,99.0,0.0
C0FA70,2025-05-28T21:00:00,14.7,99.0,0.5
C0FA70,2025-05-28T22:00:00,14.8,99.0,0.0
C0FA70,2025-05-28T23:00:00,14.8,99.0,1.0
C0FA70,2025-05-28T23:59:00,14.5,99.0,3.5
C0FA70,2025-05-29T01:00:00,14.4,99.0,3.5
C0FA70,2025-05-29T02:00:00,14.4,99.0,10.0
C0FA70,2025-05-29T03:00:00,14.0,99.0,15.0
C0FA70,2025-05-29T04:00:00,12.0,99.0,13.0
C0FA70,2025-05-29T05:00:00,12.1,99.0,6.5
C0FA70,2025-05-29T06:00:00,14.1,99.0,13.5
C0FA70,2025-05-29T07:00:00,14.0,99.0,6.0
C0FA70,2025-05-29T08:00:00,14.1,99.0,1.0
C0FA70,2025-05-29T09:00:00,12.2,99.0,1.0
C0FA70,2025-05-29T10:00:00,14.7,99.0,2.0
C0FA70,2025-05-29T11:00:00,14.4,99.0,5.5
C0FA70,2025-05-29T12:00:00,13.1,99.0,15.5
C0FA70,2025-05-29T13:00:00,13.8,99.0,5.0
C0FA70,2025-05-29T14:00:00,13.9,99.0,4.0
C0FA70,2025-05-29T15:00:00,14.0,99.0,14.5
C0FA70,2025-05-29T16:00:00,14.3,99.0,4.0
C0FA70,2025-05-29T17:00:00,13.4,99.0,2.5
C0FA70,2025-05-29T18:00:00,14.1,99.0,2.5
C0FA70,2025-05-29T19:00:00,11.4,98.0,0.5
C0FA70,2025-05-29T20:00:00,10.9,98.0,1.0
C0FA70,2025-05-29T21:00:00,10.8,97.0,0.0
C0FA70,2025-05-29T22:00:00,11.1,98.0,0.0
C0FA70,2025-05-29T23:00:00,11.2,98.0,0.0
C0FA70,2025-05-29T23:59:00,10.9,97.0,0.0
C0FA70,2025-05-30T01:00:00,11.6,97.0,0.0
C0FA70,2025-05-30T02:00:00,11.5,98.0,0.0
C0FA70,2025-05-30T03:00:00,11.7,98.0,0.0
C0FA70,2025-05-30T04:00:00,11.4,99.0,0.0
C0FA70,2025-05-30T05:00:00,11.6,98.0,0.0
C0FA70,2025-05-30T06:00:00,11.6,99.0,0.0
C0FA70,2025-05-30T07:00:00,11.9,98.0,0.0
C0FA70,2025-05-30T08:00:00,14.0,97.0,0.0
C0FA70,2025-05-30T09:00:00,12.2,99.0,0.0
C0FA70,2025-05-30T10:00:00,14.7,97.0,0.0
C0FA70,2025-05-30T11:00:00,14.5,96.0,0.0
C0FA70,2025-05-30T12:00:00,14.4,97.0,0.5
C0FA70,2025-05-30T13:00:00,14.7,97.0,0.0
C0FA70,2025-05-30T14:00:00,15.7,96.0,0.5
C0FA70,2025-05-30T15:00:00,15.7,96.0,0.0
C0FA70,2025-05-30T16:00:00,14.9,95.0,0.0
C0FA70,2025-05-30T17:00:00,15.4,95.0,0.0
C0FA70,2025-05-30T18:00:00,14.4,98.0,0.0
C0FA70,2025-05-30T19:00:00,12.2,98.0,0.0
C0FA70,2025-05-30T20:00:00,12.6,98.0,0.0
C0FA70,2025-05-30T21:00:00,11.8,97.0,0.0
C0FA70,2025-05-30T22:00:00,12.2,97.0,0.0
C0FA70,2025-05-30T23:00:00,12.1,98.0,0.0
C0FA70,2025-05-30T23:59:00,13.1,97.0,0.0
C0FA70,2025-05-31T01:00:00,11.8,98.0,0.0
C0FA70,2025-05-31T02:00:00,12.0,99.0,0.0
C0FA70,2025-05-31T03:00:00,11.7,99.0,0.0
C0FA70,2025-05-31T04:00:00,11.7,97.0,0.0
C0FA70,2025-05-31T05:00:00,11.6,98.0,0.0
C0FA70,2025-05-31T06:00:00,11.9,97.0,0.0
C0FA70,2025-05-31T07:00:00,14.8,92.0,0.0
C0FA70,2025-05-31T08:00:00,15.2,96.0,0.0
C0FA70,2025-05-31T09:00:00,15.5,93.0,0.0
C0FA70,2025-05-31T10:00:00,15.5,94.0,0.0
C0FA70,2025-05-31T11:00:00,17.3,92.0,0.0
C0FA70,2025-05-31T12:00:00,17.0,93.0,0.0
C0FA70,2025-05-31T13:00:00,16.2,97.0,0.0
C0FA70,2025-05-31T14:00:00,16.8,96.0,0.0
C0FA70,2025-05-31T15:00:00,15.8,97.0,0.0
C0FA70,2025-05-31T16:00:00,16.2,97.0,0.0
C0FA70,2025-05-31T17:00:00,16.0,97.0,0.0
C0FA70,2025-05-31T18:00:00,15.3,95.0,0.0
C0FA70,2025-05-31T19:00:00,15.3,95.0,0.0
C0FA70,2025-05-31T20:00:00,15.2,96.0,0.0
C0FA70,2025-05-31T21:00:00,15.0,95.0,0.0
C0FA70,2025-05-31T22:00:00,15.0,95.0,0.0
C0FA70,2025-05-31T23:00:00,15.0,95.0,0.0
C0FA70,2025-05-31T23:59:00,15.6,91.0,0.0
C0FA70,2025-06-01T01:00:00,15.1,96.0,0.0
C0FA70,2025-06-01T02:00:00,15.3,98.0,0.0
C0FA70,2025-06-01T03:00:00,15.5,98.0,0.0
C0FA70,2025-06-01T04:00:00,15.4,95.0,0.0
C0FA70,2025-06-01T05:00:00,15.6,94.0,0.0
C0FA70,2025-06-01T06:00:00,16.0,96.0,0.0
C0FA70,2025-06-01T07:00:00,16.2,96.0,0.0
C0FA70,2025-06-01T08:00:00,16.9,94.0,0.0
C0FA70,2025-06-01T09:00:00,17.3,95.0,0.0
C0FA70,2025-06-01T10:00:00,17.7,94.0,0.0
C0FA70,2025-06-01T11:00:00,19.0,92.0,0.0
C0FA70,2025-06-01T12:00:00,18.4,90.0,0.0
C0FA70,2025-06-01T13:00:00,18.4,91.0,0.0
C0FA70,2025-06-01T14:00:00,19.3,92.0,0.0
C0FA70,2025-06-01T15:00:00,19.0,94.0,0.0
C0FA70,2025-06-01T16:00:00,17.6,95.0,0.0
C0FA70,2025-06-01T17:00:00,17.5,97.0,0.0
C0FA70,2025-06-01T18:00:00,17.0,97.0,0.0
C0FA70,2025-06-01T19:00:00,17.0,98.0,0.0
C0FA70,2025-06-01T20:00:00,17.1,98.0,0.0
C0FA70,2025-06-01T21:00:00,16.5,98.0,0.0
C0FA70,2025-06-01T22:00:00,16.9,99.0,0.0
